"Year","region","name","state","cbsa","rp","WEIGHT","tax_rate","vac_rate","interp_rp","interp_WEIGHT","interp_tax","interp_vac","net_yield","extrap_tax_1","net_yield_1","extrap_tax_0.5","net_yield_0.5"
2018,12060," Atlanta-Sandy Springs-Roswell, GA","GA",12060,NA,NA,NA,NA,0.0822524854746279,3290529.85626322,9.77,0.0988941302823111,0.0496841609684545,12.8159759520269,0.0466381850164276,11.2070005171569,0.0482471604512975
2019,12060," Atlanta-Sandy Springs-Roswell, GA","GA",12060,0.0787002780741066,3287963.84644376,NA,0.0976920543610742,0.0787002780741066,3287963.84644376,9.77,0.0976920543610742,0.0467837981731931,13.4089427696457,0.0431448554035474,11.466262061365,0.0450875361118282
2020,12060," Atlanta-Sandy Springs-Roswell, GA","GA",12060,NA,NA,NA,NA,0.0787002780741066,3287963.84644376,9.77,0.0976920543610742,0.0467837981731931,14.0293448483881,0.042524453324805,11.7315213342429,0.0448222768389502
1985,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,9.11,NA,0.0551660003537044,1044784.81550344,9.11,0.0528191924589667,0.0299278574443887,9.11,0.0299278574443887,9.11,0.0299278574443887
1986,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.11,0.0528191924589667,0.0299278574443887,9.11,0.0299278574443887,9.11,0.0299278574443887
1987,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.11,0.0528191924589667,0.0299278574443887,9.11,0.0299278574443887,9.11,0.0299278574443887
1988,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.11,0.0528191924589667,0.0299278574443887,9.11,0.0299278574443887,9.11,0.0299278574443887
1989,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.11,0.0528191924589667,0.0299278574443887,9.11,0.0299278574443887,9.11,0.0299278574443887
1990,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,9.11,NA,0.0551660003537044,1044784.81550344,9.11,0.0528191924589667,0.0299278574443887,9.11,0.0299278574443887,9.11,0.0299278574443887
1991,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.05112,0.0528191924589667,0.0299867374443887,9.05112,0.0299867374443887,9.05112,0.0299867374443887
1992,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.99224,0.0528191924589667,0.0300456174443887,8.99224,0.0300456174443887,8.99224,0.0300456174443887
1993,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.93336,0.0528191924589667,0.0301044974443887,8.93336,0.0301044974443887,8.93336,0.0301044974443887
1994,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.87448,0.0528191924589667,0.0301633774443887,8.87448,0.0301633774443887,8.87448,0.0301633774443887
1995,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.8156,0.0528191924589667,0.0302222574443887,8.8156,0.0302222574443887,8.8156,0.0302222574443887
1996,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.75672,0.0528191924589667,0.0302811374443887,8.75672,0.0302811374443887,8.75672,0.0302811374443887
1997,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.69784,0.0528191924589667,0.0303400174443887,8.69784,0.0303400174443887,8.69784,0.0303400174443887
1998,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.63896,0.0528191924589667,0.0303988974443887,8.63896,0.0303988974443887,8.63896,0.0303988974443887
1999,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.58008,0.0528191924589667,0.0304577774443887,8.58008,0.0304577774443887,8.58008,0.0304577774443887
2000,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.5212,0.0528191924589667,0.0305166574443887,8.5212,0.0305166574443887,8.5212,0.0305166574443887
2001,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.46232,0.0528191924589667,0.0305755374443887,8.46232,0.0305755374443887,8.46232,0.0305755374443887
2002,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.40344,0.0528191924589667,0.0306344174443887,8.40344,0.0306344174443887,8.40344,0.0306344174443887
2003,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.34456,0.0528191924589667,0.0306932974443887,8.34456,0.0306932974443887,8.34456,0.0306932974443887
2004,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.28568,0.0528191924589667,0.0307521774443887,8.28568,0.0307521774443887,8.28568,0.0307521774443887
2005,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,8.2268,NA,0.0551660003537044,1044784.81550344,8.2268,0.0528191924589667,0.0308110574443887,8.2268,0.0308110574443887,8.2268,0.0308110574443887
2006,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,8.73725714285714,0.0528191924589667,0.0303006003015316,8.73725714285714,0.0303006003015316,8.73725714285714,0.0303006003015316
2007,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.24771428571429,0.0528191924589667,0.0297901431586744,9.24771428571429,0.0297901431586744,9.24771428571429,0.0297901431586744
2008,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,9.75817142857143,0.0528191924589667,0.0292796860158173,9.75817142857143,0.0292796860158173,9.75817142857143,0.0292796860158173
2009,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,10.2686285714286,0.0528191924589667,0.0287692288729601,10.2686285714286,0.0287692288729601,10.2686285714286,0.0287692288729601
2010,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,10.7790857142857,0.0528191924589667,0.028258771730103,10.7790857142857,0.028258771730103,10.7790857142857,0.028258771730103
2011,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,11.2895428571429,0.0528191924589667,0.0277483145872458,11.2895428571429,0.0277483145872458,11.2895428571429,0.0277483145872458
2012,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,11.8,NA,0.0551660003537044,1044784.81550344,11.8,0.0528191924589667,0.0272378574443887,11.8,0.0272378574443887,11.8,0.0272378574443887
2013,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,11.8,0.0528191924589667,0.0272378574443887,12.4239796480051,0.0266138777963836,12.1119898240025,0.0269258676203862
2014,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0551660003537044,1044784.81550344,11.8,0.0528191924589667,0.0272378574443887,13.0809551096647,0.025956902334724,12.4322286014187,0.02660562884297
2015,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,0.0551660003537044,1044784.81550344,NA,0.0528191924589667,0.0551660003537044,1044784.81550344,11.8,0.0528191924589667,0.0272378574443887,13.7726711914358,0.0252651862529529,12.7609344330557,0.026276923011333
2016,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0525752673494228,1062940.57069102,11.8,0.0459042848205778,0.0252861074893413,14.500964964497,0.0225851425248444,13.0983311862656,0.0239877763030758
2017,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,0.0499845343451412,1081096.32587859,NA,0.0389893771821889,0.0499845343451412,1081096.32587859,11.8,0.0389893771821889,0.0233009036619071,15.2677706436733,0.0198331330182338,13.4446486474122,0.0216562550144949
2018,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0503853228411518,1087476.01589635,11.8,0.05196213592233,0.0230502288951207,16.0751247243565,0.0187751041707643,13.8001226783683,0.0210501062167525
2019,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,0.0507861113371624,1093855.70591411,NA,0.0649348946624711,0.0507861113371624,1093855.70591411,11.8,0.0649348946624711,0.02278984489489,16.9251713910634,0.0176646735038267,14.1649953771511,0.020424849517739
2020,14460," Boston-Cambridge-Newton, MA-NH","MA",14454,NA,NA,NA,NA,0.0507861113371624,1093855.70591411,11.8,0.0649348946624711,0.02278984489489,17.8201682119973,0.0167696766828927,14.5395152428048,0.0200503296520852
1985,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0716266175402766,955759.37,14.2,0.0322873413347667,0.0716266175402766,955759.37,14.2,0.0322873413347667,0.0407684673193391,14.2,0.0407684673193391,14.2,0.0407684673193391
1986,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0726150073134112,968447.55,14.2,0.0161436706673833,0.0427560812491799,14.2,0.0427560812491799,14.2,0.0427560812491799
1987,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0736033970865458,981135.73,NA,0,0.0736033970865458,981135.73,14.2,0,0.0447734918597078,14.2,0.0447734918597078,14.2,0.0447734918597078
1988,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0706380529756684,1008559.39,14.2,0,0.0420047500633816,14.2,0.0420047500633816,14.2,0.0420047500633816
1989,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.067672708864791,1035983.05,NA,0,0.067672708864791,1035983.05,14.2,0,0.0392360082670554,14.2,0.0392360082670554,14.2,0.0392360082670554
1990,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,14.2,NA,0.0673144682526708,1013654.705,14.2,0.0304711047165514,0.0369863637902464,14.2,0.0369863637902464,14.2,0.0369863637902464
1991,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0669562276405507,991326.36,NA,0.0609422094331028,0.0669562276405507,991326.36,14.30608,0.0609422094331028,0.0346510238279452,14.30608,0.0346510238279452,14.30608,0.0346510238279452
1992,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0657563624492326,995551.795,14.41216,0.0304711047165514,0.0353637298679742,14.41216,0.0353637298679742,14.41216,0.0353637298679742
1993,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0645564972579145,999777.23,NA,0,0.0645564972579145,999777.23,14.51824,0,0.0360081614897148,14.51824,0.0360081614897148,14.51824,0.0360081614897148
1994,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0641935157696703,944807.85,14.62432,0.0303008782914198,0.0337470072156353,14.62432,0.0337470072156353,14.62432,0.0337470072156353
1995,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0638305342814262,889838.47,NA,0.0606017565828396,0.0638305342814262,889838.47,14.7304,0.0606017565828396,0.0315063918353134,14.7304,0.0315063918353134,14.7304,0.0315063918353134
1996,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0634606591902,935402.58921725,14.83648,0.0935451631906373,0.0291238855866019,14.83648,0.0291238855866019,14.83648,0.0291238855866019
1997,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0630907840989738,980966.7084345,NA,0.126488569798435,0.0630907840989738,980966.7084345,14.94256,0.126488569798435,0.0267641335051626,14.94256,0.0267641335051626,14.94256,0.0267641335051626
1998,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0653050614777601,895113.549617395,15.04864,0.104812891542772,0.0297856946331267,15.04864,0.0297856946331267,15.04864,0.0297856946331267
1999,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0675193388565463,809260.39080029,NA,0.0831372132871084,0.0675193388565463,809260.39080029,15.15472,0.0831372132871084,0.0328968834243231,15.15472,0.0328968834243231,15.15472,0.0328968834243231
2000,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.066992817210883,900220.802963445,15.2608,0.079246838357443,0.0325834091150048,15.2608,0.0325834091150048,15.2608,0.0325834091150048
2001,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0664662955652197,991181.2151266,NA,0.0753564634277775,0.0664662955652197,991181.2151266,15.36688,0.0753564634277775,0.0322661096858787,15.36688,0.0322661096858787,15.36688,0.0322661096858787
2002,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0649185081495728,980483.903043465,15.47296,0.0743369652113203,0.0308855596930395,15.47296,0.0308855596930395,15.47296,0.0308855596930395
2003,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0633707207339259,969786.59096033,NA,0.0733174669948631,0.0633707207339259,969786.59096033,15.57904,0.0733174669948631,0.0295020630055402,15.57904,0.0295020630055402,15.57904,0.0295020630055402
2004,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0594442479863733,1014356.64860189,15.68512,0.0637348508401844,0.0265304929056374,15.68512,0.0265304929056374,15.68512,0.0265304929056374
2005,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0555177752388207,1058926.70624345,15.7912,0.0541522346855057,0.0555177752388207,1058926.70624345,15.7912,0.0541522346855057,0.023488660235216,15.7912,0.023488660235216,15.7912,0.023488660235216
2006,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0506768339619181,1077558.21229591,16.8338857142857,0.115551871595051,0.0152655108847628,16.8338857142857,0.0152655108847628,16.8338857142857,0.0152655108847628
2007,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0458358926850156,1096189.71834837,NA,0.176951508504596,0.0458358926850156,1096189.71834837,17.8765714285714,0.176951508504596,0.00759741263964734,17.8765714285714,0.00759741263964734,17.8765714285714,0.00759741263964734
2008,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0565448737312758,917198.721706005,18.9192571428571,0.105057469994083,0.0185800826738775,18.9192571428571,0.0185800826738775,18.9192571428571,0.0185800826738775
2009,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0672538547775359,738207.72506364,NA,0.0331634314835701,0.0672538547775359,738207.72506364,19.9619428571429,0.0331634314835701,0.0310004861822279,19.9619428571429,0.0310004861822279,19.9619428571429,0.0310004861822279
2010,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0708592561365871,899375.141191265,21.0046285714286,0.045311917350037,0.0324087640943819,21.0046285714286,0.0324087640943819,21.0046285714286,0.0324087640943819
2011,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0744646574956382,1060542.55731889,NA,0.0574604032165038,0.0744646574956382,1060542.55731889,22.0473142857143,0.0574604032165038,0.0337352495738336,22.0473142857143,0.0337352495738336,22.0473142857143,0.0337352495738336
2012,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,23.09,NA,0.0772511169764941,802004.666020405,23.09,0.0579108372503214,0.0351122958343137,23.09,0.0351122958343137,23.09,0.0351122958343137
2013,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.08003757645735,543466.77472192,NA,0.058361271284139,0.08003757645735,543466.77472192,23.09,0.058361271284139,0.0375296840051175,24.3779183702263,0.0362417656348912,23.7339591851132,0.0368857248200043
2014,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0796771447184774,4701173.47993678,23.09,0.0557048416009838,0.0374104133985988,25.7376744939549,0.034762738904644,24.3958778086019,0.036104535589997
2015,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0793167129796047,8858880.18515164,NA,0.0530484119178286,0.0793167129796047,8858880.18515164,23.09,0.0530484119178286,0.0372893548283446,27.173275350935,0.0332060794774096,25.0762567429348,0.0353030980854097
2016,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0797092119945634,8819497.5553238,23.09,0.0723209123271296,0.0362020441334135,28.6889514229873,0.0306030927104262,25.7756108294601,0.0335164333039534
2017,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0801017110095221,8780114.92549596,NA,0.0915934127364306,0.0801017110095221,8780114.92549596,23.09,0.0915934127364306,0.0351006076080323,30.2891691605445,0.0279014384474878,26.4944692679847,0.0316961383400475
2018,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.077765629502927,8874360.1362731,23.09,0.0911738964431867,0.0331496527741544,31.9786441445531,0.0242610086296013,27.2333760172189,0.0290062767569355
2019,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,0.0754295479963319,8968605.34705024,NA,0.0907543801499428,0.0754295479963319,8968605.34705024,23.09,0.0907543801499428,0.0311968678429839,33.7623549825219,0.020524512860462,27.9928902063886,0.0262939776365953
2020,16980," Chicago-Naperville-Elgin, IL-IN-WI","IL",16974,NA,NA,NA,NA,0.0754295479963319,8968605.34705024,23.09,0.0907543801499428,0.0311968678429839,35.6455579796675,0.0186413098633164,28.7735865583275,0.0255132812846564
1985,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0753513668431021,667295.59,12.8,0.036552760787846,0.0753513668431021,667295.59,12.8,0.036552760787846,0.0452338808564562,12.8,0.0452338808564562,12.8,0.0452338808564562
1986,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.0807322941550096,690353.855,12.8,0.0502536078408861,0.0490416390060237,12.8,0.0490416390060237,12.8,0.0490416390060237
1987,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0861132214669171,713412.12,NA,0.0639544548939262,0.0861132214669171,713412.12,12.8,0.0639544548939262,0.0527117263359384,12.8,0.0527117263359384,12.8,0.0527117263359384
1988,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.092140267410252,713396.05,12.8,0.0605346542406055,0.0582734885845394,12.8,0.0582734885845394,12.8,0.0582734885845394
1989,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0981673133535869,713379.98,NA,0.0571148535872848,0.0981673133535869,713379.98,12.8,0.0571148535872848,0.0638737403666459,12.8,0.0638737403666459,12.8,0.0638737403666459
1990,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,12.8,NA,0.0992588697358475,715413.43,12.8,0.0370570603319951,0.066693632187654,12.8,0.066693632187654,12.8,0.066693632187654
1991,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.100350426118108,717446.88,NA,0.0169992670767055,0.100350426118108,717446.88,13.1579866666667,0.0169992670767055,0.0691964225939359,13.1579866666667,0.0691964225939359,13.1579866666667,0.0691964225939359
1992,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.105121272326707,733063.435,13.5159733333333,0.0415252658765243,0.0708099818717573,13.5159733333333,0.0708099818717573,13.5159733333333,0.0708099818717573
1993,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.109892118535306,748679.99,NA,0.0660512646763431,0.109892118535306,748679.99,13.87396,0.0660512646763431,0.0722050371080943,13.87396,0.0722050371080943,13.87396,0.0722050371080943
1994,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.109487727555872,761476.27,14.2319466666667,0.0697126527620107,0.0711201112989918,14.2319466666667,0.0711201112989918,14.2319466666667,0.0711201112989918
1995,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.109083336576438,774272.55,NA,0.0733740408476782,0.109083336576438,774272.55,14.5899333333333,0.0733740408476782,0.0700379504226726,14.5899333333333,0.0700379504226726,14.5899333333333,0.0700379504226726
1996,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.109211818758583,699887.3904487,14.94792,0.0680980320909059,0.0703291256252852,14.94792,0.0703291256252852,14.94792,0.0703291256252852
1997,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.109340300940728,625502.2308974,NA,0.0628220233341336,0.109340300940728,625502.2308974,15.3059066666667,0.0628220233341336,0.0706215666881585,15.3059066666667,0.0706215666881585,15.3059066666667,0.0706215666881585
1998,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.111227252062213,652997.7194891,15.6638933333333,0.040115065049485,0.0742729266697549,15.6638933333333,0.0742729266697549,15.6638933333333,0.0742729266697549
1999,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.113114203183698,680493.2080808,NA,0.0174081067648365,0.113114203183698,680493.2080808,16.02188,0.0174081067648365,0.0780042989905076,16.02188,0.0780042989905076,16.02188,0.0780042989905076
2000,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.108320352106779,700364.7161223,16.3798666666667,0.0501739085345348,0.0699343215720072,16.3798666666667,0.0699343215720072,16.3798666666667,0.0699343215720072
2001,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.103526501029861,720236.2241638,NA,0.0829397103042331,0.103526501029861,720236.2241638,16.7378533333333,0.0829397103042331,0.0621576648397006,16.7378533333333,0.0621576648397006,16.7378533333333,0.0621576648397006
2002,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.106018553327299,751677.19568745,17.09584,0.085253427529586,0.0637044870958246,17.09584,0.0637044870958246,17.09584,0.0637044870958246
2003,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.108510605624737,783118.1672111,NA,0.0875671447549388,0.108510605624737,783118.1672111,17.4538266666667,0.0875671447549388,0.0652405421022083,17.4538266666667,0.0652405421022083,17.4538266666667,0.0652405421022083
2004,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.109027269046938,796864.05806725,17.8118133333333,0.12027792666903,0.0619928038521115,17.8118133333333,0.0619928038521115,17.8118133333333,0.0619928038521115
2005,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.10954393246914,810609.9489234,18.1698,0.152988708583121,0.10954393246914,810609.9489234,18.1698,0.152988708583121,0.0587135056745578,18.1698,0.0587135056745578,18.1698,0.0587135056745578
2006,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.103277245424409,825713.033638095,18.3084,0.12883801735664,0.0559477186704399,18.3084,0.0559477186704399,18.3084,0.0559477186704399
2007,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0970105583796787,840816.11835279,NA,0.10468732613016,0.0970105583796787,840816.11835279,18.447,0.10468732613016,0.0528993103423013,18.447,0.0528993103423013,18.447,0.0528993103423013
2008,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.103562471618098,869688.213931695,18.5856,0.0845697649905584,0.0601830980959146,18.5856,0.0601830980959146,18.5856,0.0601830980959146
2009,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.110114384856517,898560.3095106,NA,0.0644522038509568,0.110114384856517,898560.3095106,18.7242,0.0644522038509568,0.0677130250707288,18.7242,0.0677130250707288,18.7242,0.0677130250707288
2010,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.113536800313644,902373.29576704,18.8628,0.0828716939950379,0.0686113393163759,18.8628,0.0686113393163759,18.8628,0.0686113393163759
2011,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.116959215770771,906186.28202348,NA,0.101291184139119,0.116959215770771,906186.28202348,19.0014,0.101291184139119,0.0693919342574559,19.0014,0.0693919342574559,19.0014,0.0693919342574559
2012,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,19.14,NA,0.105108799107192,900446.322031765,19.14,0.0820291188833394,0.0611997409671144,19.14,0.0611997409671144,19.14,0.0611997409671144
2013,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0932583824436129,894706.36204005,NA,0.0627670536275598,0.0932583824436129,894706.36204005,19.14,0.0627670536275598,0.0527198884185871,19.282766021066,0.0525771223975211,19.211383010533,0.0526485054080541
2014,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.099699863358429,3021913.33803837,19.14,0.0588232007064165,0.0587239246393523,19.42659693956,0.0584373276997923,19.283032245423,0.0585808923939293
2015,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.106141344273245,5149120.31403669,NA,0.0548793477852732,0.106141344273245,5149120.31403669,19.14,0.0548793477852732,0.0647754007627717,19.5715006985941,0.0643439000641776,19.354948697559,0.0645604520652127
2016,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.0994097686999187,5218373.92777192,19.14,0.0644069975131528,0.0579507143069719,19.7174853005288,0.0573732290064432,19.4271333635331,0.0576635809434389
2017,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0926781931265924,5287627.54150716,NA,0.0739346472410325,0.0926781931265924,5287627.54150716,19.14,0.0739346472410325,0.0512457955934427,19.864558807414,0.0505212367860287,19.499587243654,0.0508862083497887
2018,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.0851017110993557,5430216.77528482,19.14,0.0609633544609526,0.0457253519616314,20.0127293414352,0.0448526226201962,19.5723113419614,0.0452930406196701
2019,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,0.0775252290721191,5572806.00906249,NA,0.0479920616808728,0.0775252290721191,5572806.00906249,19.14,0.0479920616808728,0.0400213862958372,20.1620050853614,0.0389993812104758,19.6453066662393,0.039516079629598
2020,19100," Dallas-Fort Worth-Arlington, TX","TX",19124,NA,NA,NA,NA,0.0775252290721191,5572806.00906249,19.14,0.0479920616808728,0.0400213862958372,20.3123942829973,0.03884899201284,19.7185742280303,0.0394428120678069
1985,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0899515564224834,911723.98,23.79,0.0793390662537863,0.0899515564224834,911723.98,23.79,0.0793390662537863,0.0437842571234324,23.79,0.0437842571234324,23.79,0.0437842571234324
1986,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,NA,0.0918190275567349,918970.105,23.79,0.0520813717752079,0.0477264157578506,23.79,0.0477264157578506,23.79,0.0477264157578506
1987,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0936864986909863,926216.23,NA,0.0248236772966296,0.0936864986909863,926216.23,23.79,0.0248236772966296,0.0517636305753376,23.79,0.0517636305753376,23.79,0.0517636305753376
1988,19820," Detroit-Warren-Dearborn, MI","MI",19804,NA,NA,NA,NA,0.0930241142254991,936222.545,23.79,0.0501326669757412,0.0489622616752359,23.79,0.0489622616752359,23.79,0.0489622616752359
1989,19820," Detroit-Warren-Dearborn, MI","MI",19804,0.0923617297600118,946228.86,NA,0.0754416566548528,0.0923617297600118,946228.86,23.79,0.0754416566548528,0.0461921983945951,23.79,0.0461921983945951,23.79,0.0461921983945951
